ubigeo;piso_2017;agua_2017;desague_2017;electricidad_2017;vivienda_2017;combustible_2017;electro_2017;hombre_2017;mujer_2017;estatus_migracion_2017;quechua_2017;castellano_2017;pet_2017;pea_2017;peao_2017;hombre_2007;mujer_2007;quechua_2007;castellano_2007;pet_2007;pea_2007;peao_2007;piso_2007;agua_2007;desague_2007;electricidad_2007;vivienda_2007;combustible_2007;electro_2007;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40106;0.2732481;0.3230498;0.1758484;0.3622741;0.246364;0.7077799;0.8263757;0.516162;0.4838381;0.759442;0.2232052;0.7073835;0.7720313;0.6297929;0.8257523;0.5033507;0.4966493;0.1861455;0.8030186;0.7483246;0.5169154;0.7266603;0.3512284;0.5768881;0.1028207;0.5359418;0.5969063;0.1737944;0.3166515;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40107;0.8047745;0.8420614;0.7882531;0.8242516;0.6213717;0.9633232;0.9742371;0.4815605;0.5184395;0.7867993;0.1251296;0.8047604;0.7682202;0.6265666;0.8527292;0.4827953;0.5172047;0.1239649;0.8518307;0.7438384;0.5426571;0.8489116;0.6655304;0.7955604;0.7578982;0.7836714;0.639009;0.7122548;0.7756901;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40108;0.3871188;0.3375979;0.2432748;0.4340614;0.2093204;0.8242537;0.919042;0.503982;0.496018;0.7394984;0.2722758;0.647678;0.7330023;0.692075;0.823801;0.5073165;0.4926835;0.224444;0.7546796;0.6742725;0.6081412;0.8555443;0.3932146;0.3830852;0.2490847;0.5062241;0.4777886;0.4046864;0.4931657;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40109;0.6853283;0.7541916;0.5483792;0.6912572;0.4391797;0.9485961;0.9693844;0.4806235;0.5193765;0.7700191;0.1328149;0.8026136;0.7724557;0.6497278;0.8593376;0.4796141;0.5203859;0.1058847;0.877319;0.7451289;0.5415401;0.867877;0.6749862;0.7330391;0.6632653;0.7673745;0.6086597;0.7262135;0.7719939;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40110;0.800684;0.831969;0.7895828;0.8177282;0.5137362;0.9615663;0.9814247;0.4815891;0.5184109;0.7298024;0.1103336;0.8300517;0.7804552;0.6523358;0.869647;0.4810271;0.5189729;0.1075229;0.8771756;0.7604528;0.558613;0.8558893;0.7034483;0.7928986;0.7311028;0.7959713;0.5454421;0.7192898;0.7826562;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40111;0.3161137;0.1085308;0.0255924;0.3492891;0.0682464;0.8324134;0.9473156;0.5071489;0.4928511;0.5958789;0.2218251;0.695963;0.7125736;0.6931248;0.893146;0.5347518;0.4652482;0.2287879;0.7560606;0.6886525;0.6900103;0.8104478;0.240678;0.1762712;0.0644068;0.459322;0.4;0.2440678;0.4355932;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40112;0.7662392;0.7964599;0.750644;0.7955735;0.5843605;0.9642538;0.9730718;0.4816667;0.5183333;0.7990422;0.1361899;0.7903172;0.7724331;0.635852;0.8597448;0.4830131;0.5169868;0.1327344;0.8352389;0.7376501;0.550632;0.8467356;0.6496633;0.7303615;0.700009;0.7606233;0.6190994;0.7104588;0.7348917;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40113;0.16;0.3866667;0.1622222;0.3177778;0.3266667;0.5428572;0.7047619;0.5258427;0.4741573;0.8764045;0.0359551;0.9438202;0.8719101;0.7654639;0.8215488;0.5149502;0.4850498;0.0377358;0.9622642;0.7890366;0.6736842;0.753125;0.0874317;0.5300546;0.1010929;0.4617486;0.4863388;0.0245902;0.1038251;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40114;0.1964573;0.0853462;0.0547504;0.4138486;0.2592593;0.5473373;0.7573965;0.5077658;0.4922342;0.8876941;0.0716846;0.8733572;0.8076463;0.6390532;0.7337963;0.5889273;0.4110727;0.0445722;0.9503954;0.7695501;0.6519784;0.7075862;0.1179487;0.3410257;0.0051282;0.2910256;0.4717949;0.0628205;0.1448718;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40115;0.2951542;0.0528634;0.0272708;0.3996224;0.0427942;0.7260497;0.9111292;0.4949833;0.5050167;0.5560201;0.2334866;0.6684783;0.7552258;0.7118738;0.848367;0.4897457;0.5102543;0.0620155;0.9267873;0.7826087;0.5146751;0.8411405;0.2594595;0.6108108;0.2135135;0.6081081;0.5945946;0.0513513;0.2648649;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40116;0.6565988;0.6802364;0.6421536;0.6802364;0.5009849;0.9287392;0.9514487;0.4844322;0.5155678;0.7641941;0.1023352;0.8319597;0.7625916;0.6451516;0.8664495;0.4917545;0.5082455;0.1162923;0.8692067;0.7356042;0.5633958;0.826484;0.5348279;0.5124099;0.2481986;0.5732586;0.5556445;0.4691753;0.5940753;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40117;0.7288413;0.7313602;0.6973552;0.759068;0.5297229;0.9504707;0.9707459;0.480289;0.519711;0.7224768;0.1271001;0.8104025;0.7567802;0.6255386;0.8710324;0.4853168;0.5146832;0.1451168;0.8387657;0.7247534;0.5483084;0.8428756;0.6288741;0.7712829;0.4386034;0.7428403;0.6518242;0.650255;0.6790898;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40118;0.4362018;0.5934718;0.5222552;0.5133531;0.2403561;0.8202765;0.8940092;0.502455;0.497545;0.7937807;0.1669394;0.7675941;0.7577741;0.6760259;0.8594249;0.5297297;0.4702703;0.2356322;0.7413793;0.6895753;0.7110862;0.8645669;0.3745645;0.033101;0.1289199;0.2473868;0.2787457;0.2439024;0.4041812;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40119;0.1410526;0.251579;0.1263158;0.1726316;0.191579;0.4285714;0.6366843;0.4974582;0.5025418;0.875817;0.6601307;0.2970225;0.8206245;0.5867257;0.6199095;0.5138563;0.4861437;0.7812041;0.2099853;0.7534053;0.4270574;0.5664234;0.1142264;0.1401869;0.0321911;0.007269;0.4444444;0.0238837;0.0249221;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40120;0.1532125;0.0197694;0.0049423;0.3047776;0.1103789;0.4566929;0.8503937;0.57478;0.42522;0.7800586;0.2478006;0.6759531;0.8005865;0.6117216;0.7814371;0.5922953;0.4077047;0.2246438;0.7426655;0.7680578;0.6603971;0.8243671;0.1321839;0;0;0.2471264;0.1997126;0.0804598;0.2643678;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40121;0.5421793;0.6924429;0.5698594;0.6827768;0.2662566;0.8857466;0.9581448;0.5017411;0.4982589;0.8037354;0.2951883;0.6199747;0.7060779;0.6953598;0.879755;0.5089766;0.4910233;0.3083373;0.6741735;0.6678635;0.7096774;0.8877841;0.4523471;0.6251778;0.0540541;0.4708393;0.3755334;0.5071124;0.512091;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40122;0.7130165;0.7116159;0.6060925;0.7289916;0.5064338;0.9555268;0.9761118;0.4970073;0.5029927;0.7383313;0.118167;0.8095845;0.7740309;0.6444517;0.8595791;0.4886796;0.5113204;0.1051762;0.8682134;0.746929;0.5601974;0.8497276;0.6444888;0.6734833;0.6162916;0.7232697;0.6055825;0.6762745;0.7224153;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40123;0.7387505;0.7944517;0.7522936;0.7924858;0.5489297;0.9267004;0.9464614;0.4807609;0.5192391;0.8036563;0.1413131;0.8004447;0.7604842;0.6122797;0.8274307;0.489814;0.510186;0.155081;0.8344561;0.729645;0.536558;0.8148277;0.5739834;0.7060264;0.400049;0.7518373;0.6288584;0.588682;0.6139147;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40124;0.5307449;0.5752773;0.4515055;0.5500792;0.2719493;0.9235266;0.9618803;0.4850576;0.5149423;0.7698164;0.1258005;0.8088089;0.7383663;0.624747;0.8249267;0.4918478;0.5081522;0.0889944;0.8976565;0.7306035;0.5518789;0.8333721;0.617853;0.5495916;0.5781797;0.6928238;0.6018086;0.594224;0.6805717;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40125;0.2171375;0.1627364;0.0217138;0.2278777;0.1228111;0.6728168;0.8819188;0.5135734;0.4864266;0.7891967;0.2116344;0.7182825;0.7706371;0.6955428;0.8320413;0.5224656;0.4775344;0.2034564;0.7745483;0.7125882;0.6347056;0.8702791;0.3319239;0.0295983;0.0042283;0.5856237;0.5570825;0.2071882;0.5042284;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40126;0.7895491;0.7896594;0.7878955;0.7918642;0.5308125;0.9732087;0.9916511;0.4633906;0.5366094;0.6986663;0.0261242;0.9324861;0.8349136;0.6132604;0.8945751;0.4563565;0.5436435;0.0356998;0.9521452;0.8126256;0.5308855;0.8935696;0.8330941;0.8418484;0.841705;0.8495982;0.6080654;0.8418484;0.8698335;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40127;0.2272262;0.0261003;0.0486182;0.2139202;0.0957011;0.7517361;0.9236111;0.5053272;0.4946727;0.6963471;0.0684932;0.8858448;0.7785388;0.6871945;0.8634424;0.5180137;0.4819864;0.0458248;0.9480652;0.7877312;0.5686032;0.7434782;0.3608059;0.0567766;0.1007326;0.4688645;0.459707;0.1355311;0.3443224;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40128;0.2886842;0.3056042;0.1003898;0.2389978;0.1490311;0.8922424;0.9378934;0.494722;0.505278;0.642146;0.3154501;0.586937;0.7273136;0.6748856;0.8096285;0.4938202;0.5061797;0.2631718;0.7031136;0.6785268;0.5551058;0.7888631;0.4697565;0.0413197;0.0166536;0.562608;0.5578948;0.4576591;0.4425766;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40129;0.860429;0.8672169;0.863404;0.8622308;0.5764686;0.9721157;0.9884962;0.4698945;0.5301055;0.7450415;0.062484;0.8850285;0.8045314;0.6171128;0.880129;0.4669677;0.5330323;0.0634258;0.9214618;0.7791519;0.53377;0.8663226;0.7946646;0.8301381;0.8213415;0.8269351;0.6049625;0.8389826;0.8645599;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40201;0.704661;0.7699153;0.7472458;0.7677966;0.478178;0.9220339;0.9641647;0.4953243;0.5046757;0.7741453;0.0762325;0.8643675;0.7837959;0.6588718;0.8772997;0.503117;0.496883;0.0903524;0.887006;0.73533;0.5960191;0.8599258;0.6400089;0.7636445;0.6821118;0.7921586;0.53865;0.7124081;0.7638673;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40202;0.4466636;0.5905584;0.2337721;0.5814798;0.425783;0.8979875;0.9535045;0.4817927;0.5182073;0.7636285;0.0915751;0.8140487;0.7276449;0.6236305;0.8072175;0.505618;0.494382;0.0874126;0.8795051;0.7116956;0.5439541;0.8225594;0.3987813;0.577522;0.1387949;0.63304;0.605958;0.5145565;0.5714286;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40203;0.5584416;0.0262503;0.040619;0.6139818;0.0704615;0.7308934;0.8797991;0.5453766;0.4546234;0.451908;0.3480063;0.5508075;0.7213091;0.7554983;0.8982428;0.6537143;0.3462857;0.3052736;0.6699678;0.7709714;0.7583753;0.9394058;0.0904899;0.0674352;0.0051873;0.1487032;0.1020173;0.5100865;0.2662824;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40204;0.2987565;0.4361541;0.2632696;0.451926;0.3460722;0.8522848;0.9256111;0.5260694;0.4739306;0.7570621;0.1702986;0.7221953;0.7509282;0.6251075;0.7771664;0.5226066;0.4773934;0.1873672;0.7570021;0.7111477;0.5173745;0.8129354;0.2665692;0.4595517;0.1208577;0.495614;0.5453216;0.4449318;0.4264133;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40205;0.4373045;0.6036395;0.5274382;0.5635485;0.3707705;0.8960375;0.927141;0.4915564;0.5084436;0.7948213;0.1093442;0.8260625;0.7406417;0.6249288;0.8321678;0.5035449;0.4964551;0.1051629;0.8762994;0.7098104;0.5686411;0.8598856;0.3777873;0.5733276;0.422813;0.5506003;0.5360206;0.490566;0.5201544;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40206;0.4471698;0.5349057;0.2740566;0.5542453;0.2778302;0.8506494;0.8838384;0.5264925;0.4735076;0.7954927;0.0707264;0.8453608;0.7609686;0.6238185;0.8414142;0.5464758;0.4535242;0.0819596;0.8887857;0.7354625;0.6046721;0.8519069;0.3716498;0.4800476;0.2048839;0.4288267;0.6104825;0.4133413;0.485408;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
40207;0.2869565;0.0565217;0.2362319;0.2739131;0.1608696;0.8707692;0.9076923;0.5588547;0.4411453;0.7200424;0.0890774;0.8324496;0.7327678;0.6772793;0.9123932;0.6265509;0.3734491;0.1049137;0.8831341;0.7555831;0.6502463;0.7474747;0.1963563;0.0101215;0.0688259;0.3319838;0.2307692;0.2894737;0.3360324;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
